
2025-03-26,Grocery Store (Coachella CA),Produce,STO APPLES GRNY SM,2.25,lb,2.49,5.60
2025-03-26,Grocery Store (Coachella CA),Produce,GRAPES RED,3,each,0.99,2.97
2025-03-26,Grocery Store (Coachella CA),Produce,PPR BELL RED,5,each,0.69,3.45
2025-03-26,Grocery Store (Coachella CA),Produce,PPR BELL GRN,5,each,0.69,3.45
2025-03-26,Grocery Store (Coachella CA),Produce,STO APPLES FUJI PO,3,each,0.10,0.30
2025-03-26,Grocery Store (Coachella CA),Household,CHECKOUT BAG TAX,3,each,0.10,0.30
2025-03-26,Grocery Store (Coachella CA),Other,TAX,1,each,0.52,0.52
2025-03-22,Costco,Eggs,KS CAGE FREE,1,each,8.69,8.69
2025-03-22,Costco,Eggs,KS CAGE FREE,1,each,8.69,8.69
2025-03-22,Costco,Eggs,KS CAGE FREE,1,each,8.69,8.69
2025-03-22,Costco,Bakery,BAGELS,1,each,7.99,7.99
2025-03-22,Costco,Produce,KALE/CHARD,1,each,4.99,4.99
2025-03-22,Costco,Produce,WATERMELON,1,each,9.89,9.89
2025-03-22,Costco,Alcohol,KS LAGER,1,each,13.99,13.99
2025-03-22,Costco,CRV,CA REDEMP VA,1,each,0.60,0.60
2025-03-22,Costco,Produce,BANANAS,1,each,1.49,1.49
2025-03-22,Costco,Produce,BANANAS,1,each,1.49,1.49
2025-03-22,Costco,Dairy,KS FETA,1,each,13.49,13.49
2025-03-22,Costco,Pantry,ORGANIC TOFU,1,each,6.99,6.99
2025-03-22,Costco,Dairy,SLC CHEDDAR,1,each,12.59,12.59
2025-03-22,Costco,Dairy,SLC CHEDDAR,1,each,12.59,12.59
2025-03-22,Costco,Pantry,KS MEX CHEES,1,each,14.59,14.59
2025-03-22,Costco,Dairy,KS U/S QTRS,1,each,13.59,13.59
2025-03-22,Costco,Other,ORG SILK ALM,1,each,10.99,10.99
2025-03-22,Costco,Pantry,ORGANIC GRANO,1,each,21.99,21.99
2025-03-22,Costco,Dairy,A2YOGURT,1,each,8.99,8.99
2025-03-22,Costco,Meat,KS RST TURKY,1,each,12.49,12.49
2025-03-22,Costco,Pantry,KS ORG SYRUP,1,each,12.99,12.99
2025-03-22,Costco,Pantry,KS SPAIN OIL,1,each,26.49,26.49
2025-03-22,Costco,Pantry,KS ALBACORE,1,each,14.99,14.99
2025-03-22,Costco,Pantry,KS DICED TOM,1,each,8.99,8.99
2025-03-22,Costco,Produce,MIXED PEPPER,1,each,6.89,6.89
2025-03-22,Costco,Produce,OG CARROT&LB,1,each,3.79,3.79
2025-03-22,Costco,Pantry,KS MF BEAN,1,each,11.79,11.79
2025-03-22,Costco,Pantry,KODIAK CAKES,1,each,12.79,12.79
2025-03-22,Costco,Bakery,DAVE'S THIN,1,each,9.49,9.49
2025-03-22,Costco,Produce,AVOCADOS,1,each,10.59,10.59
2025-03-22,Costco,Produce,ORG BELLAS,1,each,5.79,5.79
2025-03-22,Costco,Produce,VINE TOMATO,1,each,6.59,6.59
2025-03-22,Costco,Produce,ORG SPINACH,1,each,3.89,3.89
2025-03-22,Costco,Produce,BANANAS,1,each,1.49,1.49
2025-03-22,Costco,Produce,BANANAS,1,each,1.49,1.49
2025-03-22,Costco,Produce,CARA ORANGES,1,each,4.29,4.29
2025-03-29,WinCo Foods,Eggs,HICKMAN EGGS 5,1,each,34.53,34.53
2025-03-29,WinCo Foods,Eggs,NELLIE'S EGGS,1,each,5.64,5.64
2025-03-29,WinCo Foods,Pantry,THOMAS E/MFFIN,1,each,7.96,7.96
2025-03-29,WinCo Foods,Bakery,WHS BREAD,1,each,5.78,5.78
2025-03-29,WinCo Foods,Meat,RIB BREAD,1,each,8.76,8.76
2025-03-29,WinCo Foods,Meat,ROAST BEEF,1,each,5.59,5.59
2025-03-29,WinCo Foods,Pantry,KC BBQ SAUCE,1,each,2.99,2.99
2025-03-29,WinCo Foods,Meat,CORNED BEEF,1,each,10.96,10.96
2025-03-29,WinCo Foods,Dairy,WINCO WHIP CRM,1,each,4.18,4.18
2025-03-29,WinCo Foods,Meat,CORNED BEEF,1,each,7.44,7.44
2025-03-29,WinCo Foods,Dairy,TILLAMOOK CHEES,1,each,4.94,4.94
2025-03-29,WinCo Foods,Dairy,TILL SLC CHEESE,1,each,4.18,4.18
2025-03-29,WinCo Foods,Dairy,WINCO GENOA S,1,each,3.88,3.88
2025-03-29,WinCo Foods,Dairy,HAM SLC FOREST,1,each,6.95,6.95
2025-03-29,WinCo Foods,Meat,ROAST BEEF,1,each,2.49,2.49
2025-03-29,WinCo Foods,Pantry,POMPEIAN OLIVE OIL,1,each,2.63,2.63
2025-03-29,WinCo Foods,Pantry,C/GIRL BAN PMKN,1,each,1.98,1.98
2025-03-29,WinCo Foods,Pantry,WINCO SO CRKRS,1,each,1.98,1.98
2025-03-29,WinCo Foods,Pantry,COFFEE BULK,0.88,lb,9.98,8.78
2025-03-29,WinCo Foods,Pantry,WINCO TEA,1,each,1.98,1.98
2025-03-29,WinCo Foods,Produce,CAB GREEN,3.12,lb,0.87,2.71
2025-03-29,WinCo Foods,Produce,TOMATO QTY,4,each,0.70,8.68
2025-03-29,WinCo Foods,Produce,KALE,3,each,0.98,2.94
2025-03-29,WinCo Foods,Produce,RAISINS GOLDEN,0.74,lb,2.88,2.13
2025-03-29,WinCo Foods,Pantry,WALNUTS MED PCS,1.43,lb,5.38,7.69
2025-03-29,WinCo Foods,Pantry,ALMND NATURAL,0.55,lb,3.58,1.97
2025-03-29,WinCo Foods,Pantry,DRIED CHERRIES,2.84,lb,5.98,16.99
2025-03-29,WinCo Foods,Produce,PPR BELL RED,1.29,lb,3.80,4.90
2025-03-29,WinCo Foods,Pantry,CHOC WAFER B/S,2,each,9.34,18.68
2025-03-29,WinCo Foods,Produce,TOMATOES ENSOG,1,each,6.58,6.58
2025-03-29,WinCo Foods,Produce,PARSLEY,1,each,0.58,0.58
2025-03-29,WinCo Foods,Produce,CILANTRO,2,each,0.58,1.16
2025-03-29,WinCo Foods,Produce,ONIONS GREEN,1.50,lb,0.58,0.87
2025-03-29,WinCo Foods,Produce,ONIONS YELLOW,1,each,0.99,0.99
2025-03-29,WinCo Foods,Produce,ONIONS RED,3,each,0.48,1.45
2025-03-29,WinCo Foods,Produce,GARLIC CLOVES,4,each,0.68,2.72
2025-03-29,WinCo Foods,Produce,ROMAINE HEARTS,1,each,2.56,2.56
2025-03-29,WinCo Foods,Produce,CUCUMBER,2,each,1.28,2.90
2025-03-29,WinCo Foods,Produce,CELERY,2,each,1.28,2.56
2025-03-29,WinCo Foods,Produce,LEMON SMALL,5,each,0.28,1.40
2025-03-29,WinCo Foods,Produce,LIMES,6,each,0.28,1.68
2025-03-29,WinCo Foods,Produce,ASI CRSPIG CUSP,5.20,lb,0.98,5.10
2025-03-29,WinCo Foods,Produce,CARROTS 2#,4,each,0.78,3.12
2025-03-29,WinCo Foods,Produce,PPR BELL GRN,5,each,0.68,3.40
2025-03-29,WinCo Foods,Produce,MANGO ATAULFO,5,each,0.68,3.40
2025-03-29,WinCo Foods,Pantry,ADAMS PNT BTR,2,each,7.88,15.76
2025-03-29,WinCo Foods,Pantry,WINCO MUSTARD,1,each,1.67,1.67
2025-03-29,WinCo Foods,Pantry,THAI FISH SAUCE,1,each,2.29,2.29
2025-03-29,WinCo Foods,Pantry,GUERRERO TORTLA,1,each,2.58,2.58
2025-03-29,WinCo Foods,Produce,DOLE BANANAS,8.11,lb,0.68,5.54
2025-03-29,WinCo Foods,Produce,MELON WTR S/L,12.19,lb,0.67,8.19
2025-03-29,WinCo Foods,Bakery,CINN RAMEL BR,3,each,0.70,2.09
2025-03-29,WinCo Foods,Household,SUNSHINE WINCO,2,each,1.45,2.90
2025-03-29,WinCo Foods,Alcohol,FIG MTN,6,each,3.38,20.28
2025-03-29,WinCo Foods,CRV,CRV,6,each,0.10,0.60
2025-03-29,WinCo Foods,Household,P/QUAT ORIG REV,1,each,13.38,13.38
2025-03-29,WinCo Foods,Dairy,WINCO MLK ORWHWG,1,each,3.99,3.99
2025-03-29,WinCo Foods,Produce,POTATOES IDN,10,each,0.39,3.90
2025-03-29,WinCo Foods,Household,T-SHIRT BAG,2,each,0.10,0.20
2025-03-29,WinCo Foods,Other,SALES TAX,1,each,6.08,6.08
2025-03-01,WinCo Foods,Pantry,ADAMS PNT BTR,2,each,2.22,7.88
2025-03-01,WinCo Foods,Pantry,WINCO CRACKER,2,each,1.70,4.44
2025-03-01,WinCo Foods,Pantry,WINCO BRD CRMBS,1,each,3.40,3.40
2025-03-01,WinCo Foods,Household,WINCO SPONGE NS,1,each,4.57,4.57
2025-03-01,WinCo Foods,Pantry,WINCO MARSHMALL,2,each,3.88,7.76
2025-03-01,WinCo Foods,Pantry,HERSHEY GIANT B,1,each,3.88,3.88
2025-03-01,WinCo Foods,Pantry,HERSHEY CANDY B,1,each,1.98,1.98
2025-03-01,WinCo Foods,Pantry,WINCO TEA,1,each,1.98,1.98
2025-03-01,WinCo Foods,Pantry,WINCO TEA,1,each,1.98,1.98
2025-03-01,WinCo Foods,Pantry,WINCO TEA,1,each,2.94,2.94
2025-03-01,WinCo Foods,Pantry,BIGELOW TEA,1,each,3.04,3.04
2025-03-01,WinCo Foods,Pantry,WINCO MAYO SQZ,1,each,6.12,6.12
2025-03-01,WinCo Foods,Pantry,SACO COCOA,1,each,5.67,5.67
2025-03-01,WinCo Foods,Dairy,WINCO WHIP CRM,1,each,2.35,2.35
2025-03-01,WinCo Foods,Produce,ROMAINE HEARTS,2,each,1.38,2.76
2025-03-01,WinCo Foods,Produce,GREENS COLLARD,2.37,lb,1.28,3.03
2025-03-01,WinCo Foods,Produce,BROCCOLI CROWNS,1,each,1.28,1.28
2025-03-01,WinCo Foods,Produce,CELERY,4,each,0.48,1.92
2025-03-01,WinCo Foods,Produce,PPR BELL GRN,1,each,0.58,0.58
2025-03-01,WinCo Foods,Produce,PARSLEY,1,each,0.48,0.48
2025-03-01,WinCo Foods,Produce,CILANTRO,1,each,0.48,0.48
2025-03-01,WinCo Foods,Produce,ASPARAGUS,3.86,lb,1.88,7.26
2025-03-01,WinCo Foods,Produce,CUCUMBER,1.08,lb,2.88,3.11
2025-03-01,WinCo Foods,Pantry,RAISINS GOLDEN,6,each,0.88,5.28
2025-03-01,WinCo Foods,Produce,AVOCADO MED,1.73,lb,1.48,2.56
2025-03-01,WinCo Foods,Pantry,BEANS KIDNEY RD,0.86,lb,14.48,12.45
2025-03-01,WinCo Foods,Pantry,CHOC WAFER B/S,12.33,lb,0.68,8.38
2025-03-01,WinCo Foods,Produce,MELON WTR S/L,3,each,0.28,0.84
2025-03-01,WinCo Foods,Produce,LIMES,4,each,0.58,2.32
2025-03-01,WinCo Foods,Produce,CUCUMBER,1.39,lb,5.78,8.03
2025-03-01,WinCo Foods,Pantry,WALNUTS MED PCS,2.84,lb,1.18,3.35
2025-03-01,WinCo Foods,Pantry,BEANS NAVY,0.99,lb,7.78,7.70
2025-03-01,WinCo Foods,Pantry,DRIED CHERRIES,2,each,13.18,26.36
2025-03-01,WinCo Foods,Household,WTR BTL 5GL HND,1,each,26.36,26.36
2025-03-01,WinCo Foods,Household,T-SHIRT BAG,1,each,0.10,0.10
2025-03-01,WinCo Foods,Other,SALES TAX,1,each,4.06,4.06
2025-03-15,WinCo Foods,Household,WINCO PARCHMNT,1,each,1.98,1.98
2025-03-15,WinCo Foods,Eggs,HICKMAN EGGS 5,1,each,39.38,39.38
2025-03-15,WinCo Foods,Dairy,WNCO MLK ORWHWG,1,each,3.98,3.98
2025-03-15,WinCo Foods,Dairy,WINCO WHIP CRM,2,each,5.99,11.98
2025-03-15,WinCo Foods,Pantry,WINCO COCOA MIX,1,each,3.67,3.67
2025-03-15,WinCo Foods,Pantry,WINCO MAYO SQZ,1,each,3.04,3.04
2025-03-15,WinCo Foods,Pantry,COFFEE BULK,0.74,lb,9.98,7.39
